2026-03-16 17:19:14 URL:http://deb.debian.org/debian/pool/main/g/gzip/gzip_1.12-1_arm64.deb [137556/137556] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/gzip_1.12-1_arm64.deb" [1]
2026-03-16 17:19:14 URL:http://deb.debian.org/debian/pool/main/h/hostname/hostname_3.23+nmu1_arm64.deb [10404/10404] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/hostname_3.23+nmu1_arm64.deb" [1]
2026-03-16 17:19:14 URL:http://deb.debian.org/debian/pool/main/i/init-system-helpers/init-system-helpers_1.65.2+deb12u1_all.deb [39020/39020] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/init-system-helpers_1.65.2+deb12u1_all.deb" [1]
2026-03-16 17:19:15 URL:http://deb.debian.org/debian/pool/main/k/keyutils/keyutils_1.6.3-2_arm64.deb [53248/53248] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/keyutils_1.6.3-2_arm64.deb" [1]
2026-03-16 17:19:15 URL:http://deb.debian.org/debian/pool/main/a/acl/libacl1_2.3.1-3_arm64.deb [30768/30768] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libacl1_2.3.1-3_arm64.deb" [1]
2026-03-16 17:19:15 URL:http://deb.debian.org/debian/pool/main/a/apt/libapt-pkg6.0_2.6.1_arm64.deb [814124/814124] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libapt-pkg6.0_2.6.1_arm64.deb" [1]
2026-03-16 17:19:15 URL:http://deb.debian.org/debian/pool/main/a/attr/libattr1_2.5.1-4_arm64.deb [21888/21888] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libattr1_1%3a2.5.1-4_arm64.deb" [1]
2026-03-16 17:19:15 URL:http://deb.debian.org/debian/pool/main/a/audit/libaudit-common_3.0.9-1_all.deb [10448/10448] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libaudit-common_1%3a3.0.9-1_all.deb" [1]
2026-03-16 17:19:16 URL:http://deb.debian.org/debian/pool/main/a/audit/libaudit1_3.0.9-1_arm64.deb [46104/46104] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libaudit1_1%3a3.0.9-1_arm64.deb" [1]
2026-03-16 17:19:16 URL:http://deb.debian.org/debian/pool/main/u/util-linux/libblkid1_2.38.1-5+deb12u3_arm64.deb [142728/142728] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libblkid1_2.38.1-5+deb12u3_arm64.deb" [1]
2026-03-16 17:19:16 URL:http://deb.debian.org/debian/pool/main/b/bzip2/libbz2-1.0_1.0.8-5+b1_arm64.deb [47452/47452] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libbz2-1.0_1.0.8-5+b1_arm64.deb" [1]
2026-03-16 17:19:17 URL:http://deb.debian.org/debian/pool/main/g/glibc/libc-bin_2.36-9+deb12u13_arm64.deb [533896/533896] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libc-bin_2.36-9+deb12u13_arm64.deb" [1]
2026-03-16 17:19:19 URL:http://deb.debian.org/debian/pool/main/g/glibc/libc6_2.36-9+deb12u13_arm64.deb [2328568/2328568] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libc6_2.36-9+deb12u13_arm64.deb" [1]
2026-03-16 17:19:19 URL:http://deb.debian.org/debian/pool/main/libc/libcap-ng/libcap-ng0_0.8.3-1+b3_arm64.deb [16428/16428] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libcap-ng0_0.8.3-1+b3_arm64.deb" [1]
2026-03-16 17:19:19 URL:http://deb.debian.org/debian/pool/main/libc/libcap2/libcap2_2.66-4+deb12u2+b2_arm64.deb [26848/26848] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libcap2_1%3a2.66-4+deb12u2+b2_arm64.deb" [1]
2026-03-16 17:19:19 URL:http://deb.debian.org/debian/pool/main/e/e2fsprogs/libcom-err2_1.47.0-2+b2_arm64.deb [19928/19928] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libcom-err2_1.47.0-2+b2_arm64.deb" [1]
2026-03-16 17:19:20 URL:http://deb.debian.org/debian/pool/main/libx/libxcrypt/libcrypt1_4.4.33-2_arm64.deb [90044/90044] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libcrypt1_1%3a4.4.33-2_arm64.deb" [1]
2026-03-16 17:19:20 URL:http://deb.debian.org/debian/pool/main/d/db5.3/libdb5.3_5.3.28+dfsg2-1_arm64.deb [625748/625748] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libdb5.3_5.3.28+dfsg2-1_arm64.deb" [1]
2026-03-16 17:19:20 URL:http://deb.debian.org/debian/pool/main/c/cdebconf/libdebconfclient0_0.270_arm64.deb [9976/9976] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libdebconfclient0_0.270_arm64.deb" [1]
2026-03-16 17:19:21 URL:http://deb.debian.org/debian/pool/main/l/lvm2/libdevmapper1.02.1_1.02.185-2_arm64.deb [115488/115488] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libdevmapper1.02.1_2%3a1.02.185-2_arm64.deb" [1]
2026-03-16 17:19:22 URL:http://deb.debian.org/debian/pool/main/libe/libevent/libevent-core-2.1-7_2.1.12-stable-8_arm64.deb [124276/124276] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libevent-core-2.1-7_2.1.12-stable-8_arm64.deb" [1]
2026-03-16 17:19:22 URL:http://deb.debian.org/debian/pool/main/e/expat/libexpat1_2.5.0-1+deb12u2_arm64.deb [86280/86280] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libexpat1_2.5.0-1+deb12u2_arm64.deb" [1]
2026-03-16 17:19:22 URL:http://deb.debian.org/debian/pool/main/e/e2fsprogs/libext2fs2_1.47.0-2+b2_arm64.deb [196824/196824] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libext2fs2_1.47.0-2+b2_arm64.deb" [1]
2026-03-16 17:19:23 URL:http://deb.debian.org/debian/pool/main/libf/libffi/libffi8_3.4.4-1_arm64.deb [20492/20492] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libffi8_3.4.4-1_arm64.deb" [1]
2026-03-16 17:19:23 URL:http://deb.debian.org/debian/pool/main/g/gcc-12/libgcc-s1_12.2.0-14+deb12u1_arm64.deb [34816/34816] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libgcc-s1_12.2.0-14+deb12u1_arm64.deb" [1]
2026-03-16 17:19:24 URL:http://deb.debian.org/debian/pool/main/libg/libgcrypt20/libgcrypt20_1.10.1-3_arm64.deb [619896/619896] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libgcrypt20_1.10.1-3_arm64.deb" [1]
2026-03-16 17:19:24 URL:http://deb.debian.org/debian/pool/main/g/gmp/libgmp10_6.2.1+dfsg1-1.1_arm64.deb [537920/537920] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libgmp10_2%3a6.2.1+dfsg1-1.1_arm64.deb" [1]
2026-03-16 17:19:25 URL:http://deb.debian.org/debian/pool/main/g/gnutls28/libgnutls30_3.7.9-2+deb12u5_arm64.deb [1313592/1313592] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libgnutls30_3.7.9-2+deb12u5_arm64.deb" [1]
2026-03-16 17:19:25 URL:http://deb.debian.org/debian/pool/main/libg/libgpg-error/libgpg-error0_1.46-1_arm64.deb [72764/72764] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libgpg-error0_1.46-1_arm64.deb" [1]
2026-03-16 17:19:26 URL:http://deb.debian.org/debian/pool/main/k/krb5/libgssapi-krb5-2_1.20.1-2+deb12u4_arm64.deb [124204/124204] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libgssapi-krb5-2_1.20.1-2+deb12u4_arm64.deb" [1]
2026-03-16 17:19:26 URL:http://deb.debian.org/debian/pool/main/n/nettle/libhogweed6_3.8.1-2_arm64.deb [323840/323840] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libhogweed6_3.8.1-2_arm64.deb" [1]
2026-03-16 17:19:27 URL:http://deb.debian.org/debian/pool/main/libi/libidn2/libidn2-0_2.3.3-1+b1_arm64.deb [122396/122396] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libidn2-0_2.3.3-1+b1_arm64.deb" [1]
2026-03-16 17:19:27 URL:http://deb.debian.org/debian/pool/main/k/krb5/libk5crypto3_1.20.1-2+deb12u4_arm64.deb [80248/80248] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libk5crypto3_1.20.1-2+deb12u4_arm64.deb" [1]
2026-03-16 17:19:27 URL:http://deb.debian.org/debian/pool/main/k/keyutils/libkeyutils1_1.6.3-2_arm64.deb [8844/8844] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libkeyutils1_1.6.3-2_arm64.deb" [1]
2026-03-16 17:19:28 URL:http://deb.debian.org/debian/pool/main/k/krb5/libkrb5-3_1.20.1-2+deb12u4_arm64.deb [313652/313652] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libkrb5-3_1.20.1-2+deb12u4_arm64.deb" [1]
2026-03-16 17:19:28 URL:http://deb.debian.org/debian/pool/main/k/krb5/libkrb5support0_1.20.1-2+deb12u4_arm64.deb [32492/32492] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libkrb5support0_1.20.1-2+deb12u4_arm64.deb" [1]
2026-03-16 17:19:28 URL:http://deb.debian.org/debian/pool/main/o/openldap/libldap-2.5-0_2.5.13+dfsg-5_arm64.deb [170832/170832] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libldap-2.5-0_2.5.13+dfsg-5_arm64.deb" [1]
2026-03-16 17:19:28 URL:http://deb.debian.org/debian/pool/main/l/lz4/liblz4-1_1.9.4-1_arm64.deb [59808/59808] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/liblz4-1_1.9.4-1_arm64.deb" [1]
2026-03-16 17:19:29 URL:http://deb.debian.org/debian/pool/main/x/xz-utils/liblzma5_5.4.1-1_arm64.deb [198896/198896] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/liblzma5_5.4.1-1_arm64.deb" [1]
2026-03-16 17:19:29 URL:http://deb.debian.org/debian/pool/main/libm/libmd/libmd0_1.0.4-2_arm64.deb [29400/29400] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libmd0_1.0.4-2_arm64.deb" [1]
2026-03-16 17:19:29 URL:http://deb.debian.org/debian/pool/main/u/util-linux/libmount1_2.38.1-5+deb12u3_arm64.deb [159936/159936] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libmount1_2.38.1-5+deb12u3_arm64.deb" [1]
2026-03-16 17:19:30 URL:http://deb.debian.org/debian/pool/main/n/ncurses/libncursesw6_6.4-4_arm64.deb [121688/121688] -> "/data/xspeed/share/platform/cessss/rootfs//var/cache/apt/archives/partial/libncursesw6_6.4-4_arm64.deb" [1]
