2026-03-16 09:20:46 status installed libc6:arm64 2.36-9+deb12u13
2026-03-16 09:20:46 configure libudev1:arm64 252.39-1~deb12u1 <none>
2026-03-16 09:20:46 status unpacked libudev1:arm64 252.39-1~deb12u1
2026-03-16 09:20:46 status half-configured libudev1:arm64 252.39-1~deb12u1
2026-03-16 09:20:46 status installed libudev1:arm64 252.39-1~deb12u1
2026-03-16 09:20:46 configure libffi8:arm64 3.4.4-1 <none>
2026-03-16 09:20:46 status unpacked libffi8:arm64 3.4.4-1
2026-03-16 09:20:46 status half-configured libffi8:arm64 3.4.4-1
2026-03-16 09:20:46 status installed libffi8:arm64 3.4.4-1
2026-03-16 09:20:46 configure libmd0:arm64 1.0.4-2 <none>
2026-03-16 09:20:46 status unpacked libmd0:arm64 1.0.4-2
2026-03-16 09:20:46 status half-configured libmd0:arm64 1.0.4-2
2026-03-16 09:20:46 status installed libmd0:arm64 1.0.4-2
2026-03-16 09:20:46 configure libxxhash0:arm64 0.8.1-1 <none>
2026-03-16 09:20:46 status unpacked libxxhash0:arm64 0.8.1-1
2026-03-16 09:20:46 status half-configured libxxhash0:arm64 0.8.1-1
2026-03-16 09:20:46 status installed libxxhash0:arm64 0.8.1-1
2026-03-16 09:20:46 configure libattr1:arm64 1:2.5.1-4 <none>
2026-03-16 09:20:46 status unpacked libattr1:arm64 1:2.5.1-4
2026-03-16 09:20:46 status half-configured libattr1:arm64 1:2.5.1-4
2026-03-16 09:20:46 status installed libattr1:arm64 1:2.5.1-4
2026-03-16 09:20:46 configure sysvinit-utils:arm64 3.06-4 <none>
2026-03-16 09:20:46 status unpacked sysvinit-utils:arm64 3.06-4
2026-03-16 09:20:46 status half-configured sysvinit-utils:arm64 3.06-4
2026-03-16 09:20:46 status installed sysvinit-utils:arm64 3.06-4
2026-03-16 09:20:46 configure libtasn1-6:arm64 4.19.0-2+deb12u1 <none>
2026-03-16 09:20:46 status unpacked libtasn1-6:arm64 4.19.0-2+deb12u1
2026-03-16 09:20:46 status half-configured libtasn1-6:arm64 4.19.0-2+deb12u1
2026-03-16 09:20:46 status installed libtasn1-6:arm64 4.19.0-2+deb12u1
2026-03-16 09:20:46 configure debianutils:arm64 5.7-0.5~deb12u1 <none>
2026-03-16 09:20:46 status unpacked debianutils:arm64 5.7-0.5~deb12u1
2026-03-16 09:20:46 status half-configured debianutils:arm64 5.7-0.5~deb12u1
2026-03-16 09:20:47 status installed debianutils:arm64 5.7-0.5~deb12u1
2026-03-16 09:20:47 configure mawk:arm64 1.3.4.20200120-3.1 <none>
2026-03-16 09:20:47 status unpacked mawk:arm64 1.3.4.20200120-3.1
2026-03-16 09:20:47 status half-configured mawk:arm64 1.3.4.20200120-3.1
2026-03-16 09:20:47 status installed mawk:arm64 1.3.4.20200120-3.1
2026-03-16 09:20:47 configure libdebconfclient0:arm64 0.270 <none>
2026-03-16 09:20:47 status unpacked libdebconfclient0:arm64 0.270
2026-03-16 09:20:47 status half-configured libdebconfclient0:arm64 0.270
2026-03-16 09:20:47 status installed libdebconfclient0:arm64 0.270
2026-03-16 09:20:47 configure base-files:arm64 12.4+deb12u13 <none>
2026-03-16 09:20:47 status unpacked base-files:arm64 12.4+deb12u13
2026-03-16 09:20:47 status half-configured base-files:arm64 12.4+deb12u13
2026-03-16 09:20:47 status installed base-files:arm64 12.4+deb12u13
2026-03-16 09:20:47 configure libbz2-1.0:arm64 1.0.8-5+b1 <none>
2026-03-16 09:20:47 status unpacked libbz2-1.0:arm64 1.0.8-5+b1
2026-03-16 09:20:47 status half-configured libbz2-1.0:arm64 1.0.8-5+b1
2026-03-16 09:20:47 status installed libbz2-1.0:arm64 1.0.8-5+b1
2026-03-16 09:20:47 configure libdb5.3:arm64 5.3.28+dfsg2-1 <none>
2026-03-16 09:20:47 status unpacked libdb5.3:arm64 5.3.28+dfsg2-1
2026-03-16 09:20:47 status half-configured libdb5.3:arm64 5.3.28+dfsg2-1
2026-03-16 09:20:47 status installed libdb5.3:arm64 5.3.28+dfsg2-1
2026-03-16 09:20:47 configure libblkid1:arm64 2.38.1-5+deb12u3 <none>
2026-03-16 09:20:47 status unpacked libblkid1:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:47 status half-configured libblkid1:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:47 status installed libblkid1:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:47 configure libstdc++6:arm64 12.2.0-14+deb12u1 <none>
2026-03-16 09:20:47 status unpacked libstdc++6:arm64 12.2.0-14+deb12u1
2026-03-16 09:20:47 status half-configured libstdc++6:arm64 12.2.0-14+deb12u1
2026-03-16 09:20:47 status installed libstdc++6:arm64 12.2.0-14+deb12u1
2026-03-16 09:20:47 configure libtinfo6:arm64 6.4-4 <none>
2026-03-16 09:20:47 status unpacked libtinfo6:arm64 6.4-4
2026-03-16 09:20:47 status half-configured libtinfo6:arm64 6.4-4
2026-03-16 09:20:47 status installed libtinfo6:arm64 6.4-4
2026-03-16 09:20:47 configure bash:arm64 5.2.15-2+b10 <none>
2026-03-16 09:20:47 status unpacked bash:arm64 5.2.15-2+b10
2026-03-16 09:20:48 status half-configured bash:arm64 5.2.15-2+b10
2026-03-16 09:20:48 status installed bash:arm64 5.2.15-2+b10
2026-03-16 09:20:48 configure libzstd1:arm64 1.5.4+dfsg2-5 <none>
2026-03-16 09:20:48 status unpacked libzstd1:arm64 1.5.4+dfsg2-5
2026-03-16 09:20:48 status half-configured libzstd1:arm64 1.5.4+dfsg2-5
2026-03-16 09:20:48 status installed libzstd1:arm64 1.5.4+dfsg2-5
2026-03-16 09:20:48 configure liblzma5:arm64 5.4.1-1 <none>
2026-03-16 09:20:48 status unpacked liblzma5:arm64 5.4.1-1
2026-03-16 09:20:48 status half-configured liblzma5:arm64 5.4.1-1
2026-03-16 09:20:48 status installed liblzma5:arm64 5.4.1-1
2026-03-16 09:20:48 configure libgpg-error0:arm64 1.46-1 <none>
2026-03-16 09:20:48 status unpacked libgpg-error0:arm64 1.46-1
2026-03-16 09:20:48 status half-configured libgpg-error0:arm64 1.46-1
2026-03-16 09:20:48 status installed libgpg-error0:arm64 1.46-1
2026-03-16 09:20:48 configure liblz4-1:arm64 1.9.4-1 <none>
2026-03-16 09:20:48 status unpacked liblz4-1:arm64 1.9.4-1
2026-03-16 09:20:48 status half-configured liblz4-1:arm64 1.9.4-1
2026-03-16 09:20:48 status installed liblz4-1:arm64 1.9.4-1
2026-03-16 09:20:48 configure libc-bin:arm64 2.36-9+deb12u13 <none>
2026-03-16 09:20:48 status unpacked libc-bin:arm64 2.36-9+deb12u13
2026-03-16 09:20:48 status half-configured libc-bin:arm64 2.36-9+deb12u13
2026-03-16 09:20:48 status installed libc-bin:arm64 2.36-9+deb12u13
2026-03-16 09:20:48 configure ncurses-bin:arm64 6.4-4 <none>
2026-03-16 09:20:48 status unpacked ncurses-bin:arm64 6.4-4
2026-03-16 09:20:48 status half-configured ncurses-bin:arm64 6.4-4
2026-03-16 09:20:48 status installed ncurses-bin:arm64 6.4-4
2026-03-16 09:20:48 configure libacl1:arm64 2.3.1-3 <none>
2026-03-16 09:20:48 status triggers-pending libc-bin:arm64 2.36-9+deb12u13
2026-03-16 09:20:48 status unpacked libacl1:arm64 2.3.1-3
2026-03-16 09:20:48 status half-configured libacl1:arm64 2.3.1-3
2026-03-16 09:20:48 status installed libacl1:arm64 2.3.1-3
2026-03-16 09:20:48 configure libunistring2:arm64 1.0-2 <none>
2026-03-16 09:20:48 status unpacked libunistring2:arm64 1.0-2
2026-03-16 09:20:48 status half-configured libunistring2:arm64 1.0-2
2026-03-16 09:20:48 status installed libunistring2:arm64 1.0-2
2026-03-16 09:20:48 configure libsmartcols1:arm64 2.38.1-5+deb12u3 <none>
2026-03-16 09:20:48 status unpacked libsmartcols1:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:48 status half-configured libsmartcols1:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:48 status installed libsmartcols1:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:48 configure libgcrypt20:arm64 1.10.1-3 <none>
2026-03-16 09:20:48 status unpacked libgcrypt20:arm64 1.10.1-3
2026-03-16 09:20:48 status half-configured libgcrypt20:arm64 1.10.1-3
2026-03-16 09:20:48 status installed libgcrypt20:arm64 1.10.1-3
2026-03-16 09:20:48 configure zlib1g:arm64 1:1.2.13.dfsg-1 <none>
2026-03-16 09:20:48 status unpacked zlib1g:arm64 1:1.2.13.dfsg-1
2026-03-16 09:20:48 status half-configured zlib1g:arm64 1:1.2.13.dfsg-1
2026-03-16 09:20:48 status installed zlib1g:arm64 1:1.2.13.dfsg-1
2026-03-16 09:20:48 configure libcrypt1:arm64 1:4.4.33-2 <none>
2026-03-16 09:20:48 status unpacked libcrypt1:arm64 1:4.4.33-2
2026-03-16 09:20:48 status half-configured libcrypt1:arm64 1:4.4.33-2
2026-03-16 09:20:48 status installed libcrypt1:arm64 1:4.4.33-2
2026-03-16 09:20:48 configure libidn2-0:arm64 2.3.3-1+b1 <none>
2026-03-16 09:20:48 status unpacked libidn2-0:arm64 2.3.3-1+b1
2026-03-16 09:20:48 status half-configured libidn2-0:arm64 2.3.3-1+b1
2026-03-16 09:20:48 status installed libidn2-0:arm64 2.3.3-1+b1
2026-03-16 09:20:48 configure libcom-err2:arm64 1.47.0-2+b2 <none>
2026-03-16 09:20:48 status unpacked libcom-err2:arm64 1.47.0-2+b2
2026-03-16 09:20:48 status half-configured libcom-err2:arm64 1.47.0-2+b2
2026-03-16 09:20:48 status installed libcom-err2:arm64 1.47.0-2+b2
2026-03-16 09:20:48 configure diffutils:arm64 1:3.8-4 <none>
2026-03-16 09:20:48 status unpacked diffutils:arm64 1:3.8-4
2026-03-16 09:20:48 status half-configured diffutils:arm64 1:3.8-4
2026-03-16 09:20:48 status installed diffutils:arm64 1:3.8-4
2026-03-16 09:20:48 configure libseccomp2:arm64 2.5.4-1+deb12u1 <none>
2026-03-16 09:20:48 status unpacked libseccomp2:arm64 2.5.4-1+deb12u1
2026-03-16 09:20:48 status half-configured libseccomp2:arm64 2.5.4-1+deb12u1
2026-03-16 09:20:48 status installed libseccomp2:arm64 2.5.4-1+deb12u1
2026-03-16 09:20:48 configure libcap2:arm64 1:2.66-4+deb12u2+b2 <none>
2026-03-16 09:20:48 status unpacked libcap2:arm64 1:2.66-4+deb12u2+b2
2026-03-16 09:20:48 status half-configured libcap2:arm64 1:2.66-4+deb12u2+b2
2026-03-16 09:20:48 status installed libcap2:arm64 1:2.66-4+deb12u2+b2
2026-03-16 09:20:48 configure hostname:arm64 3.23+nmu1 <none>
2026-03-16 09:20:48 status unpacked hostname:arm64 3.23+nmu1
2026-03-16 09:20:48 status half-configured hostname:arm64 3.23+nmu1
2026-03-16 09:20:48 status installed hostname:arm64 3.23+nmu1
2026-03-16 09:20:48 configure libcap-ng0:arm64 0.8.3-1+b3 <none>
2026-03-16 09:20:48 status unpacked libcap-ng0:arm64 0.8.3-1+b3
2026-03-16 09:20:48 status half-configured libcap-ng0:arm64 0.8.3-1+b3
2026-03-16 09:20:48 status installed libcap-ng0:arm64 0.8.3-1+b3
2026-03-16 09:20:48 configure libext2fs2:arm64 1.47.0-2+b2 <none>
2026-03-16 09:20:48 status unpacked libext2fs2:arm64 1.47.0-2+b2
2026-03-16 09:20:48 status half-configured libext2fs2:arm64 1.47.0-2+b2
2026-03-16 09:20:48 status installed libext2fs2:arm64 1.47.0-2+b2
2026-03-16 09:20:48 configure libnettle8:arm64 3.8.1-2 <none>
2026-03-16 09:20:48 status unpacked libnettle8:arm64 3.8.1-2
2026-03-16 09:20:48 status half-configured libnettle8:arm64 3.8.1-2
2026-03-16 09:20:48 status installed libnettle8:arm64 3.8.1-2
2026-03-16 09:20:48 configure libgmp10:arm64 2:6.2.1+dfsg1-1.1 <none>
2026-03-16 09:20:48 status unpacked libgmp10:arm64 2:6.2.1+dfsg1-1.1
2026-03-16 09:20:48 status half-configured libgmp10:arm64 2:6.2.1+dfsg1-1.1
2026-03-16 09:20:48 status installed libgmp10:arm64 2:6.2.1+dfsg1-1.1
2026-03-16 09:20:48 configure libp11-kit0:arm64 0.24.1-2 <none>
2026-03-16 09:20:48 status unpacked libp11-kit0:arm64 0.24.1-2
2026-03-16 09:20:48 status half-configured libp11-kit0:arm64 0.24.1-2
2026-03-16 09:20:48 status installed libp11-kit0:arm64 0.24.1-2
2026-03-16 09:20:48 configure libaudit1:arm64 1:3.0.9-1 <none>
2026-03-16 09:20:48 status unpacked libaudit1:arm64 1:3.0.9-1
2026-03-16 09:20:48 status half-configured libaudit1:arm64 1:3.0.9-1
2026-03-16 09:20:48 status installed libaudit1:arm64 1:3.0.9-1
2026-03-16 09:20:48 configure libuuid1:arm64 2.38.1-5+deb12u3 <none>
2026-03-16 09:20:48 status unpacked libuuid1:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:48 status half-configured libuuid1:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:48 status installed libuuid1:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:48 configure libss2:arm64 1.47.0-2+b2 <none>
2026-03-16 09:20:48 status unpacked libss2:arm64 1.47.0-2+b2
2026-03-16 09:20:48 status half-configured libss2:arm64 1.47.0-2+b2
2026-03-16 09:20:48 status installed libss2:arm64 1.47.0-2+b2
2026-03-16 09:20:48 configure libsepol2:arm64 3.4-2.1 <none>
2026-03-16 09:20:48 status unpacked libsepol2:arm64 3.4-2.1
2026-03-16 09:20:48 status half-configured libsepol2:arm64 3.4-2.1
2026-03-16 09:20:48 status installed libsepol2:arm64 3.4-2.1
2026-03-16 09:20:48 configure libpcre2-8-0:arm64 10.42-1 <none>
2026-03-16 09:20:48 status unpacked libpcre2-8-0:arm64 10.42-1
2026-03-16 09:20:48 status half-configured libpcre2-8-0:arm64 10.42-1
2026-03-16 09:20:48 status installed libpcre2-8-0:arm64 10.42-1
2026-03-16 09:20:48 configure logsave:arm64 1.47.0-2+b2 <none>
2026-03-16 09:20:48 status unpacked logsave:arm64 1.47.0-2+b2
2026-03-16 09:20:48 status half-configured logsave:arm64 1.47.0-2+b2
2026-03-16 09:20:48 status installed logsave:arm64 1.47.0-2+b2
2026-03-16 09:20:48 configure gpgv:arm64 2.2.40-1.1+deb12u2 <none>
2026-03-16 09:20:48 status unpacked gpgv:arm64 2.2.40-1.1+deb12u2
2026-03-16 09:20:48 status half-configured gpgv:arm64 2.2.40-1.1+deb12u2
2026-03-16 09:20:48 status installed gpgv:arm64 2.2.40-1.1+deb12u2
2026-03-16 09:20:48 configure util-linux-extra:arm64 2.38.1-5+deb12u3 <none>
2026-03-16 09:20:48 status unpacked util-linux-extra:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:48 status half-configured util-linux-extra:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:48 status installed util-linux-extra:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:48 configure libhogweed6:arm64 3.8.1-2 <none>
2026-03-16 09:20:48 status unpacked libhogweed6:arm64 3.8.1-2
2026-03-16 09:20:48 status half-configured libhogweed6:arm64 3.8.1-2
2026-03-16 09:20:48 status installed libhogweed6:arm64 3.8.1-2
2026-03-16 09:20:48 configure e2fsprogs:arm64 1.47.0-2+b2 <none>
2026-03-16 09:20:48 status unpacked e2fsprogs:arm64 1.47.0-2+b2
2026-03-16 09:20:48 status half-configured e2fsprogs:arm64 1.47.0-2+b2
2026-03-16 09:20:51 status installed e2fsprogs:arm64 1.47.0-2+b2
2026-03-16 09:20:51 configure libsystemd0:arm64 252.39-1~deb12u1 <none>
2026-03-16 09:20:51 status unpacked libsystemd0:arm64 252.39-1~deb12u1
2026-03-16 09:20:51 status half-configured libsystemd0:arm64 252.39-1~deb12u1
2026-03-16 09:20:51 status installed libsystemd0:arm64 252.39-1~deb12u1
2026-03-16 09:20:51 configure libselinux1:arm64 3.4-1+b6 <none>
2026-03-16 09:20:51 status unpacked libselinux1:arm64 3.4-1+b6
2026-03-16 09:20:51 status half-configured libselinux1:arm64 3.4-1+b6
2026-03-16 09:20:51 status installed libselinux1:arm64 3.4-1+b6
2026-03-16 09:20:51 configure libgnutls30:arm64 3.7.9-2+deb12u5 <none>
2026-03-16 09:20:51 status unpacked libgnutls30:arm64 3.7.9-2+deb12u5
2026-03-16 09:20:51 status half-configured libgnutls30:arm64 3.7.9-2+deb12u5
2026-03-16 09:20:51 status installed libgnutls30:arm64 3.7.9-2+deb12u5
2026-03-16 09:20:51 configure libpam0g:arm64 1.5.2-6+deb12u2 <none>
2026-03-16 09:20:51 status unpacked libpam0g:arm64 1.5.2-6+deb12u2
2026-03-16 09:20:51 status half-configured libpam0g:arm64 1.5.2-6+deb12u2
2026-03-16 09:20:51 status installed libpam0g:arm64 1.5.2-6+deb12u2
2026-03-16 09:20:51 configure libapt-pkg6.0:arm64 2.6.1 <none>
2026-03-16 09:20:51 status unpacked libapt-pkg6.0:arm64 2.6.1
2026-03-16 09:20:51 status half-configured libapt-pkg6.0:arm64 2.6.1
2026-03-16 09:20:51 status installed libapt-pkg6.0:arm64 2.6.1
2026-03-16 09:20:51 configure sed:arm64 4.9-1 <none>
2026-03-16 09:20:51 status unpacked sed:arm64 4.9-1
2026-03-16 09:20:51 status half-configured sed:arm64 4.9-1
2026-03-16 09:20:51 status installed sed:arm64 4.9-1
2026-03-16 09:20:51 configure findutils:arm64 4.9.0-4 <none>
2026-03-16 09:20:51 status unpacked findutils:arm64 4.9.0-4
2026-03-16 09:20:51 status half-configured findutils:arm64 4.9.0-4
2026-03-16 09:20:51 status installed findutils:arm64 4.9.0-4
2026-03-16 09:20:51 configure libmount1:arm64 2.38.1-5+deb12u3 <none>
2026-03-16 09:20:51 status unpacked libmount1:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:51 status half-configured libmount1:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:51 status installed libmount1:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:51 configure libsemanage2:arm64 3.4-1+b5 <none>
2026-03-16 09:20:51 status unpacked libsemanage2:arm64 3.4-1+b5
2026-03-16 09:20:51 status half-configured libsemanage2:arm64 3.4-1+b5
2026-03-16 09:20:51 status installed libsemanage2:arm64 3.4-1+b5
2026-03-16 09:20:51 configure base-passwd:arm64 3.6.1 <none>
2026-03-16 09:20:51 status unpacked base-passwd:arm64 3.6.1
2026-03-16 09:20:51 status half-configured base-passwd:arm64 3.6.1
2026-03-16 09:20:52 status installed base-passwd:arm64 3.6.1
2026-03-16 09:20:52 configure bsdutils:arm64 1:2.38.1-5+deb12u3 <none>
2026-03-16 09:20:52 status unpacked bsdutils:arm64 1:2.38.1-5+deb12u3
2026-03-16 09:20:52 status half-configured bsdutils:arm64 1:2.38.1-5+deb12u3
2026-03-16 09:20:52 status installed bsdutils:arm64 1:2.38.1-5+deb12u3
2026-03-16 09:20:52 configure tar:arm64 1.34+dfsg-1.2+deb12u1 <none>
2026-03-16 09:20:52 status unpacked tar:arm64 1.34+dfsg-1.2+deb12u1
2026-03-16 09:20:52 status half-configured tar:arm64 1.34+dfsg-1.2+deb12u1
2026-03-16 09:20:52 status installed tar:arm64 1.34+dfsg-1.2+deb12u1
2026-03-16 09:20:52 configure libpam-modules-bin:arm64 1.5.2-6+deb12u2 <none>
2026-03-16 09:20:52 status unpacked libpam-modules-bin:arm64 1.5.2-6+deb12u2
2026-03-16 09:20:52 status half-configured libpam-modules-bin:arm64 1.5.2-6+deb12u2
2026-03-16 09:20:52 status installed libpam-modules-bin:arm64 1.5.2-6+deb12u2
2026-03-16 09:20:52 configure coreutils:arm64 9.1-1 <none>
2026-03-16 09:20:52 status unpacked coreutils:arm64 9.1-1
2026-03-16 09:20:52 status half-configured coreutils:arm64 9.1-1
2026-03-16 09:20:52 status installed coreutils:arm64 9.1-1
2026-03-16 09:20:52 configure util-linux:arm64 2.38.1-5+deb12u3 <none>
2026-03-16 09:20:52 status unpacked util-linux:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:52 status half-configured util-linux:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:53 status installed util-linux:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:53 configure dpkg:arm64 1.21.22 <none>
2026-03-16 09:20:53 status unpacked dpkg:arm64 1.21.22
2026-03-16 09:20:53 status half-configured dpkg:arm64 1.21.22
2026-03-16 09:20:55 status installed dpkg:arm64 1.21.22
2026-03-16 09:20:55 configure mount:arm64 2.38.1-5+deb12u3 <none>
2026-03-16 09:20:55 status unpacked mount:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:55 status half-configured mount:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:55 status installed mount:arm64 2.38.1-5+deb12u3
2026-03-16 09:20:55 configure dash:arm64 0.5.12-2 <none>
2026-03-16 09:20:55 status unpacked dash:arm64 0.5.12-2
2026-03-16 09:20:55 status half-configured dash:arm64 0.5.12-2
2026-03-16 09:20:55 status installed dash:arm64 0.5.12-2
2026-03-16 09:20:55 configure libpam-modules:arm64 1.5.2-6+deb12u2 <none>
2026-03-16 09:20:55 status unpacked libpam-modules:arm64 1.5.2-6+deb12u2
2026-03-16 09:20:55 status half-configured libpam-modules:arm64 1.5.2-6+deb12u2
2026-03-16 09:20:56 status installed libpam-modules:arm64 1.5.2-6+deb12u2
2026-03-16 09:20:56 configure grep:arm64 3.8-5 <none>
2026-03-16 09:20:56 status unpacked grep:arm64 3.8-5
2026-03-16 09:20:56 status half-configured grep:arm64 3.8-5
2026-03-16 09:20:56 status installed grep:arm64 3.8-5
2026-03-16 09:20:56 configure perl-base:arm64 5.36.0-7+deb12u3 <none>
2026-03-16 09:20:56 status unpacked perl-base:arm64 5.36.0-7+deb12u3
2026-03-16 09:20:56 status half-configured perl-base:arm64 5.36.0-7+deb12u3
2026-03-16 09:20:56 status installed perl-base:arm64 5.36.0-7+deb12u3
2026-03-16 09:20:56 configure gzip:arm64 1.12-1 <none>
2026-03-16 09:20:56 status unpacked gzip:arm64 1.12-1
2026-03-16 09:20:56 status half-configured gzip:arm64 1.12-1
2026-03-16 09:20:56 status installed gzip:arm64 1.12-1
2026-03-16 09:20:56 configure passwd:arm64 1:4.13+dfsg1-1+deb12u2 <none>
2026-03-16 09:20:56 status unpacked passwd:arm64 1:4.13+dfsg1-1+deb12u2
2026-03-16 09:20:56 status half-configured passwd:arm64 1:4.13+dfsg1-1+deb12u2
2026-03-16 09:20:56 status installed passwd:arm64 1:4.13+dfsg1-1+deb12u2
2026-03-16 09:20:56 configure libpam-runtime:all 1.5.2-6+deb12u2 <none>
2026-03-16 09:20:56 status unpacked libpam-runtime:all 1.5.2-6+deb12u2
2026-03-16 09:20:56 status half-configured libpam-runtime:all 1.5.2-6+deb12u2
2026-03-16 09:20:57 status installed libpam-runtime:all 1.5.2-6+deb12u2
2026-03-16 09:20:57 configure login:arm64 1:4.13+dfsg1-1+deb12u2 <none>
2026-03-16 09:20:57 status unpacked login:arm64 1:4.13+dfsg1-1+deb12u2
2026-03-16 09:20:57 status half-configured login:arm64 1:4.13+dfsg1-1+deb12u2
2026-03-16 09:20:57 status installed login:arm64 1:4.13+dfsg1-1+deb12u2
2026-03-16 09:20:57 configure adduser:all 3.134 <none>
2026-03-16 09:20:57 status unpacked adduser:all 3.134
2026-03-16 09:20:57 status half-configured adduser:all 3.134
2026-03-16 09:20:57 status installed adduser:all 3.134
2026-03-16 09:20:57 configure apt:arm64 2.6.1 <none>
2026-03-16 09:20:57 status unpacked apt:arm64 2.6.1
2026-03-16 09:20:57 status half-configured apt:arm64 2.6.1
2026-03-16 09:21:00 status installed apt:arm64 2.6.1
2026-03-16 09:21:00 trigproc libc-bin:arm64 2.36-9+deb12u13 <none>
2026-03-16 09:21:00 status half-configured libc-bin:arm64 2.36-9+deb12u13
2026-03-16 09:21:00 status installed libc-bin:arm64 2.36-9+deb12u13
2026-03-16 09:21:03 startup archives install
2026-03-16 09:21:03 install libexpat1:arm64 <none> 2.5.0-1+deb12u2
2026-03-16 09:21:03 status triggers-pending libc-bin:arm64 2.36-9+deb12u13
2026-03-16 09:21:03 status half-installed libexpat1:arm64 2.5.0-1+deb12u2
2026-03-16 09:21:03 status unpacked libexpat1:arm64 2.5.0-1+deb12u2
2026-03-16 09:21:03 install libpython3.11-minimal:arm64 <none> 3.11.2-6+deb12u6
2026-03-16 09:21:03 status half-installed libpython3.11-minimal:arm64 3.11.2-6+deb12u6
2026-03-16 09:21:03 status unpacked libpython3.11-minimal:arm64 3.11.2-6+deb12u6
2026-03-16 09:21:03 install libssl3:arm64 <none> 3.0.18-1~deb12u1
2026-03-16 09:21:03 status half-installed libssl3:arm64 3.0.18-1~deb12u1
2026-03-16 09:21:04 status unpacked libssl3:arm64 3.0.18-1~deb12u1
2026-03-16 09:21:04 install python3.11-minimal:arm64 <none> 3.11.2-6+deb12u6
2026-03-16 09:21:04 status half-installed python3.11-minimal:arm64 3.11.2-6+deb12u6
2026-03-16 09:21:05 status unpacked python3.11-minimal:arm64 3.11.2-6+deb12u6
2026-03-16 09:21:05 configure libexpat1:arm64 2.5.0-1+deb12u2 2.5.0-1+deb12u2
2026-03-16 09:21:05 status half-configured libexpat1:arm64 2.5.0-1+deb12u2
2026-03-16 09:21:05 status installed libexpat1:arm64 2.5.0-1+deb12u2
2026-03-16 09:21:05 configure libssl3:arm64 3.0.18-1~deb12u1 3.0.18-1~deb12u1
2026-03-16 09:21:05 status half-configured libssl3:arm64 3.0.18-1~deb12u1
2026-03-16 09:21:05 status installed libssl3:arm64 3.0.18-1~deb12u1
2026-03-16 09:21:05 configure libpython3.11-minimal:arm64 3.11.2-6+deb12u6 3.11.2-6+deb12u6
2026-03-16 09:21:05 status half-configured libpython3.11-minimal:arm64 3.11.2-6+deb12u6
2026-03-16 09:21:05 status installed libpython3.11-minimal:arm64 3.11.2-6+deb12u6
2026-03-16 09:21:05 configure python3.11-minimal:arm64 3.11.2-6+deb12u6 3.11.2-6+deb12u6
2026-03-16 09:21:05 status half-configured python3.11-minimal:arm64 3.11.2-6+deb12u6
2026-03-16 09:21:10 status installed python3.11-minimal:arm64 3.11.2-6+deb12u6
2026-03-16 09:21:10 trigproc libc-bin:arm64 2.36-9+deb12u13 <none>
2026-03-16 09:21:10 status half-configured libc-bin:arm64 2.36-9+deb12u13
2026-03-16 09:21:10 status installed libc-bin:arm64 2.36-9+deb12u13
2026-03-16 09:21:13 startup archives install
2026-03-16 09:21:13 install python3-minimal:arm64 <none> 3.11.2-1+b1
2026-03-16 09:21:13 status half-installed python3-minimal:arm64 3.11.2-1+b1
2026-03-16 09:21:13 status unpacked python3-minimal:arm64 3.11.2-1+b1
2026-03-16 09:21:13 configure python3-minimal:arm64 3.11.2-1+b1 3.11.2-1+b1
2026-03-16 09:21:13 status half-configured python3-minimal:arm64 3.11.2-1+b1
2026-03-16 09:21:14 status installed python3-minimal:arm64 3.11.2-1+b1
2026-03-16 09:21:14 startup archives unpack
2026-03-16 09:21:14 install busybox:arm64 <none> 1:1.35.0-4+b7
2026-03-16 09:21:14 status half-installed busybox:arm64 1:1.35.0-4+b7
2026-03-16 09:21:15 status unpacked busybox:arm64 1:1.35.0-4+b7
2026-03-16 09:21:15 install dmsetup:arm64 <none> 2:1.02.185-2
2026-03-16 09:21:15 status half-installed dmsetup:arm64 2:1.02.185-2
2026-03-16 09:21:15 status unpacked dmsetup:arm64 2:1.02.185-2
2026-03-16 09:21:15 install gdisk:arm64 <none> 1.0.9-2.1
2026-03-16 09:21:15 status half-installed gdisk:arm64 1.0.9-2.1
2026-03-16 09:21:15 status unpacked gdisk:arm64 1.0.9-2.1
2026-03-16 09:21:15 install keyutils:arm64 <none> 1.6.3-2
